Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Delivery Status
84,5,4,76.01999664,230.3600006,1,17,11486,47906,4,40.4853096,-87.05938721,11486,14924,365,76
84,5,4,-46.0699997,230.3600006,1,17,1759,11103,4,40.76861954,-73.90949249,1759,49839,365,76
84,4,4,25.62000084,226.7599945,0,17,10659,7105,4,45.5898819,-122.7153473,10659,12393,365,83
84,4,4,31.75,226.7599945,0,17,8899,95127,4,37.37883377,-121.8303375,8899,65898,365,83
84,5,4,60.25,223.1600037,1,17,3315,22192,4,37.62722778,-77.32672882,3315,64599,365,76
84,6,4,-163.5800018,223.1600037,1,17,10051,78596,4,26.16252518,-97.98887634,10051,65370,365,76
84,3,4,104.8099976,218.3600006,0,17,6402,11432,4,40.70798492,-73.78303528,6402,19732,365,65
84,5,4,-43.66999817,218.3600006,1,17,4021,44107,4,40.52737045,-81.26895905,4021,67549,365,76
84,5,4,75.58999634,215.9600067,1,17,4021,44107,4,40.52737045,-81.26895905,4021,67549,365,76
84,2,4,-36.95000076,211.1600037,0,17,5929,33186,4,25.77437019,-80.19377899,5929,67866,365,65
84,6,4,39.70000076,211.1600037,1,17,4195,75243,4,32.9131012,-96.73959351,4195,67275,365,76
84,4,4,59.15000153,203.9700012,0,17,7464,90201,4,33.97483063,-118.1829376,7464,46863,365,83
84,2,4,67.30999756,203.9700012,0,17,11592,97223,4,45.44815064,-122.7694931,11592,62306,365,65
84,2,4,20.15999985,201.5700073,0,17,11715,95116,4,37.36024094,-121.8450699,11715,10451,365,65
84,4,4,68.87000275,196.7700043,0,17,10831,92109,4,32.79521942,-117.2376556,10831,18213,365,83
84,4,4,70.83999634,196.7700043,0,17,7586,90638,4,33.9031601,-117.9898758,7586,16863,365,83
68,5,4,42.93999863,118.2900009,1,18,8551,90065,4,34.11491013,-118.2400131,8551,24764,403,76
68,3,4,-94.62999725,118.2900009,0,18,5270,60620,4,41.74866486,-87.66320038,5270,21522,403,65
68,6,4,8.869999886,118.2900009,1,18,7163,48205,4,42.42877197,-82.98252869,7163,26670,403,76
68,2,4,54.40999985,118.2900009,0,18,9163,59102,4,45.78831101,-108.5594101,9163,21971,403,65
68,5,4,0,196.3999939,1,76,20402,7047,4,40.77699661,-74.03401947,20402,76849,1363,76
68,3,4,-38.91999817,118.2900009,0,18,4807,92691,4,33.62104797,-117.6759186,4807,27357,403,65
68,4,4,40.22000122,118.2900009,0,18,88,30318,4,33.81022644,-84.41808319,88,29283,403,83
68,5,4,-26.62000084,118.2900009,1,18,7697,10002,4,40.71546173,-73.99006653,7697,30724,403,76
68,5,4,40.61999893,324.9599915,1,63,18007,21218,4,39.32117081,-76.61475372,18007,74454,1350,76
68,4,4,7.449999809,118.2900009,0,18,8720,44136,4,41.3469696,-81.82631683,8720,24558,403,83
68,6,4,-45.47000122,54.59000015,1,17,1718,14221,4,42.9666214,-78.74194336,1718,24230,365,76
68,2,4,53.22999954,118.2900009,0,18,7795,96822,4,21.30562019,-157.8386993,7795,26821,403,65
68,2,4,35.49000168,118.2900009,0,18,12100,60609,4,41.8947525,-87.74337769,12100,23211,403,65
68,4,4,14.78999996,118.2900009,0,18,11979,53704,4,43.09559631,-89.35118866,11979,21868,403,83
68,5,4,35.49000168,118.2900009,1,18,150,7083,4,33.68896103,-117.9957428,150,47009,403,76
68,2,4,-19.0699997,116.9899979,0,18,3905,94080,4,37.67061997,-122.4532928,3905,42271,403,65
68,4,4,38.02000046,116.9899979,0,18,8552,19144,4,40.03124619,-75.18191528,8552,50628,403,83
68,5,4,11.69999981,116.9899979,1,18,8551,90065,4,34.11491013,-118.2400131,8551,24764,403,76
68,3,4,40.95000076,116.9899979,0,18,12038,33312,4,26.11803436,-80.18949127,12038,21907,403,65
68,3,4,85.38999939,189.7700043,0,70,15995,89030,4,36.24799728,-115.0415192,15995,72442,1357,65
68,3,4,54.99000168,116.9899979,0,18,4807,92691,4,33.62104797,-117.6759186,4807,27357,403,65
68,2,4,38.61000061,116.9899979,0,18,10291,80013,4,39.49591446,-98.98998261,10291,21966,403,65
68,5,4,33.93000031,116.9899979,1,18,1293,1844,4,42.72396851,-71.18476868,1293,31169,403,76
68,2,4,15.65999985,53.99000168,0,17,6961,92627,4,33.64226151,-117.9133224,6961,21906,365,65
68,6,4,71.16000366,189.7700043,1,70,16013,60649,4,41.75909424,-87.56176758,16013,72460,1357,76
68,2,4,14.61999989,116.9899979,0,18,7931,21061,4,39.13689041,-76.62719727,7931,26861,403,65
68,3,4,50.5,194.2400055,0,76,20545,45014,4,39.31198883,-84.49658966,20545,76992,1363,65
68,3,4,39.77999878,116.9899979,0,18,7454,91790,4,34.06787491,-117.9273758,7454,22792,403,65
68,4,4,14.61999989,116.9899979,0,18,12038,33312,4,26.11803436,-80.18949127,12038,24438,403,83
68,3,4,58.5,116.9899979,0,18,4618,30058,4,33.71007919,-84.11247253,4618,27957,403,65
68,2,4,11.69999981,116.9899979,0,18,7795,96822,4,21.30562019,-157.8386993,7795,26821,403,65
68,4,4,-1.519999981,116.9899979,0,18,11979,53704,4,43.09559631,-89.35118866,11979,21868,403,83
68,5,4,25.92000008,53.99000168,1,17,1695,55106,4,44.95698166,-93.06536865,1695,47899,365,76
68,4,4,3.960000038,52.79000092,0,17,11286,93257,4,35.93829727,-118.9438477,11286,27918,365,83
68,6,4,-22.87999916,114.3899994,1,18,4357,85345,4,33.57873154,-112.266098,4357,22900,403,76
68,3,4,-91.51000214,114.3899994,0,18,3029,91306,4,32.66745758,-117.0288773,3029,30997,403,65
68,4,4,-25.73999977,114.3899994,0,18,9769,93063,4,34.26791382,-118.6712112,9769,26183,403,83
68,5,4,9.149999619,114.3899994,1,18,3567,96822,4,21.30562019,-157.8386993,3567,24314,403,76
68,3,4,10.0699997,114.3899994,0,18,5582,60616,4,41.88341522,-88.19973755,5582,21267,403,65
68,5,4,45.75999832,114.3899994,1,18,1293,1844,4,42.72396851,-71.18476868,1293,31169,403,76
68,3,4,38.65999985,114.3899994,0,18,6855,19143,4,39.94662857,-75.21822357,6855,30712,403,65
68,3,4,54.90999985,114.3899994,0,18,10026,78501,4,26.20558739,-98.23548889,10026,27207,403,65
68,3,4,-11.21000004,189.9199982,0,76,20400,90032,4,34.0816536,-118.1783524,20400,76847,1363,65
68,2,4,29.73999977,114.3899994,0,18,6961,92627,4,33.64226151,-117.9133224,6961,21906,403,65
68,3,4,-25.73999977,114.3899994,0,18,6956,60435,4,41.55160904,-88.12562561,6956,21407,403,65
68,6,4,13.72999954,114.3899994,1,18,10082,78520,4,25.90687752,-97.49913788,10082,25050,403,76
68,4,4,29.73999977,114.3899994,0,18,12038,33312,4,26.11803436,-80.18949127,12038,24438,403,83
68,3,4,40.04000092,114.3899994,0,18,1839,20904,4,39.04636002,-76.98272705,1839,23807,403,65
68,5,4,-76.30000305,114.3899994,1,18,10155,2860,4,41.86906815,-71.39208221,10155,21349,403,76
68,5,4,54.90999985,114.3899994,1,18,1098,38401,4,35.68884659,-86.81004334,1098,22224,403,76
68,2,4,5.28000021,52.79000092,0,17,3172,80918,4,38.90581513,-104.7751541,3172,49806,365,65
68,5,4,-183.0299988,114.3899994,1,18,5536,91801,4,33.72333527,-117.9960556,5536,47044,403,76
68,2,4,-171.5899963,114.3899994,0,18,11372,93304,4,35.3078804,-119.2523956,11372,41676,403,65
68,4,4,29.73999977,114.3899994,0,18,4005,2169,4,42.23906326,-71.00604248,4005,49598,403,83
68,6,4,29.39999962,113.0899963,1,18,11632,78227,4,29.38037109,-98.6422348,11632,42130,403,76
68,2,4,14.09000015,52.18999863,0,17,10891,1201,4,42.45111084,-73.25260162,10891,26036,365,65
68,2,4,-4.860000134,113.0899963,0,18,11924,92683,4,33.75820923,-118.0019073,11924,29746,403,65
68,3,4,49.75999832,113.0899963,0,18,4813,91710,4,34.01161575,-117.7281189,4813,27457,403,65
68,5,4,54.27999878,113.0899963,1,18,11801,60640,4,41.89509964,-87.73982239,11801,21309,403,76
68,3,4,29.39999962,113.0899963,0,18,6156,10461,4,40.84625626,-73.84725189,6156,23267,403,65
68,2,4,5.21999979,52.18999863,0,17,1763,43302,4,40.7018013,-83.07437134,1763,23706,365,65
68,5,4,41.04999924,113.0899963,1,18,6721,91343,4,34.23563004,-118.4847031,6721,27729,403,76
68,5,4,29.73999977,113.0899963,1,18,12205,60617,4,41.89603806,-87.67301941,12205,30519,403,76
68,3,4,-28.27000046,113.0899963,0,18,5582,60616,4,41.88341522,-88.19973755,5582,21267,403,65
68,4,4,-149.8500061,113.0899963,0,18,10790,67401,4,38.77223587,-97.61299133,10790,30658,403,83
68,4,4,29.39999962,113.0899963,0,18,11922,20783,4,38.97014999,-76.9909668,11922,30323,403,83
68,3,4,-90.47000122,113.0899963,0,18,6855,19143,4,39.94662857,-75.21822357,6855,30712,403,65
68,5,4,38.22000122,113.0899963,1,18,10438,76180,4,32.84292221,-97.22615814,10438,30044,403,76
68,5,4,16.70000076,51.40000153,1,60,17747,10977,4,42.33480835,-74.93064117,17747,74194,1347,76
68,4,4,-262.8699951,183.4400024,0,70,16011,33312,4,26.11927223,-80.18818665,16011,72458,1357,83
68,6,4,53.15000153,113.0899963,1,18,10082,78520,4,25.90687752,-97.49913788,10082,25050,403,76
68,2,4,-201.9400024,310.6799927,0,63,18004,60643,4,41.52561569,-88.40119934,18004,74451,1350,65
68,3,4,24.53000069,52.18999863,0,17,8,1841,4,34.02827454,-118.2391357,8,22297,365,65
68,3,4,55.40999985,113.0899963,0,18,3275,94539,4,37.49027634,-121.9271088,3275,24552,403,65
68,2,4,1.039999962,52.18999863,0,17,9023,44130,4,41.23169327,-81.84801483,9023,44706,365,65
68,6,4,21.48999977,113.0899963,1,18,8643,91761,4,34.03303146,-117.6386414,8643,48950,403,76
68,6,4,-82.90000153,113.0899963,1,18,11797,91790,4,34.06787491,-117.9273758,11797,47600,403,76
68,5,4,41.04999924,113.0899963,1,18,5536,91801,4,33.72333527,-117.9960556,5536,47044,403,76
68,3,4,-169.6399994,113.0899963,0,18,4062,92057,4,33.21295548,-117.2749176,4062,43257,403,65
68,4,4,11.31000042,113.0899963,0,18,6897,31907,4,32.52082825,-84.88657379,6897,49888,403,83
68,6,4,-6.960000038,110.4899979,1,18,11632,78227,4,29.38037109,-98.6422348,11632,42130,403,76
68,3,4,12.14999962,110.4899979,0,18,11892,95240,4,38.11615372,-121.3949966,11892,24752,403,65
68,4,4,6.960000038,110.4899979,0,18,6763,90063,4,34.04621506,-118.1860352,6763,24548,403,83
68,2,4,49.52999878,183.4499969,0,76,17459,12550,4,41.50205994,-74.01177216,17459,73906,1363,65
68,5,4,5.519999981,110.4899979,1,18,6721,91343,4,34.23563004,-118.4847031,6721,27729,403,76
68,6,4,-165.7400055,110.4899979,1,18,8622,33068,4,26.21472931,-80.23004913,8622,28355,403,76
68,2,4,-73.69999695,110.4899979,0,18,241,45013,4,36.72526169,-119.7846375,241,23456,403,65
68,4,4,-38.52000046,50.22000122,0,60,17746,95035,4,37.44713593,-121.9091797,17746,74193,1347,83
68,2,4,9.5,110.4899979,0,18,822,91748,4,33.99020767,-117.9262314,822,50466,403,65
68,3,4,53.04000092,110.4899979,0,18,6376,14120,4,43.02910233,-78.87342072,6376,50377,403,65
68,6,4,153.7700043,454.9500122,1,9,9557,90247,3,33.89164734,-118.299408,9557,61855,191,76
68,6,4,224.9799957,449.9599915,1,9,11397,32308,3,30.49506187,-84.24580383,11397,67415,191,76
68,5,4,-314.9700012,449.9599915,1,9,6999,60804,3,41.86019898,-87.76747131,6999,66794,191,76
68,3,4,101.2399979,449.9599915,0,9,10534,97405,3,44.0263443,-123.0935287,10534,17467,191,65
68,5,4,121.4899979,449.9599915,1,9,6815,90024,3,34.06435013,-118.437088,6815,16419,191,76
68,5,4,118.7900009,439.9599915,1,9,2269,92504,3,33.93642426,-117.4205856,2269,65249,191,76
68,5,4,49.15000153,434.9599915,1,9,10708,27203,3,35.70111466,-79.82025147,10708,17449,191,76
68,4,4,195.7299957,434.9599915,0,9,9119,54601,3,43.8122406,-91.24485779,9119,63803,191,83
68,5,4,36.97999954,127.5,1,9,9500,63031,3,38.79660034,-90.34640503,9500,16969,172,76
68,5,4,133.0099945,424.9599915,1,9,9910,92024,3,33.04647064,-117.2896729,9910,16369,191,76
68,3,4,172.1799927,419.9599915,0,9,5036,91351,3,35.30461502,-119.0659714,5036,66702,191,65
68,5,4,94.48999786,419.9599915,1,9,2698,91766,3,34.28066635,-119.2400665,2698,10584,191,76
68,4,4,109.1900024,419.9599915,0,9,6220,14850,3,42.43708038,-76.48168945,6220,17368,191,83
68,2,4,22.84000015,134.3600006,0,13,1555,10314,3,40.58441544,-74.15991974,1555,20291,282,65
68,5,4,-643.1900024,414.9599915,1,9,6947,90046,3,34.09960938,-118.3507385,6947,14384,191,76
68,2,4,114.7900009,409.9599915,0,9,442,18103,3,40.60349274,-75.472435,442,64066,191,65
68,3,4,-215.2299957,409.9599915,0,9,9671,93436,3,34.64638138,-120.4619675,9671,67292,191,65
68,6,4,-286.9700012,409.9599915,1,9,5283,92026,3,33.13901901,-117.0928192,5283,65855,191,76
68,2,4,36.08000183,409.9599915,0,9,3364,94553,3,38.01199341,-122.1196899,3364,64531,191,65
68,4,4,184.4799957,409.9599915,0,9,2170,48098,3,42.5804596,-83.15601349,2170,19168,191,83
68,5,4,-51.59000015,399.9599915,1,9,11348,62040,3,38.72323608,-90.06681824,11348,16299,191,76
68,4,4,135.1900024,399.9599915,0,9,10224,89030,3,36.19946671,-115.1088638,10224,17228,191,83
68,5,4,145.1900024,399.9599915,1,9,7006,22204,3,38.86595917,-77.13325501,7006,68289,191,76
68,5,4,140.6100006,374.9599915,1,9,7363,14150,3,43.01396942,-78.87906647,7363,47509,191,76
68,2,4,179.9799957,374.9599915,0,9,1595,48098,3,42.60966873,-83.16378784,1595,17211,191,65
68,5,4,168.7299957,374.9599915,1,9,7492,93063,3,34.26791382,-118.6712112,7492,64894,191,76
68,4,4,-61.11999893,374.9599915,0,9,9821,2740,3,41.6280365,-70.92701721,9821,67818,191,83
68,4,4,122.9800034,299.9500122,0,17,5246,85281,4,33.41519928,-111.9199905,5246,16218,365,83
68,2,4,86.98999786,299.9500122,0,17,558,17013,4,40.20003891,-77.24391937,558,11391,365,65
68,2,4,-44.99000168,299.9500122,0,17,1063,75227,4,32.77589798,-96.68588257,1063,17386,365,65
68,4,4,-824.8599854,299.9500122,0,17,2610,95616,4,38.54666138,-121.7412109,2610,11968,365,83
68,6,4,-393.4599915,296.9500122,1,17,3964,11238,4,40.67771912,-73.96311951,3964,46305,365,76
68,4,4,83.15000153,296.9500122,0,17,5246,85281,4,33.41519928,-111.9199905,5246,16218,365,83
68,4,4,100.3700027,296.9500122,0,17,3868,85225,4,33.32296753,-111.8416901,3868,19973,365,83
68,3,4,106.9000015,296.9500122,0,17,3961,85224,4,33.30039215,-111.8709564,3961,15787,365,65
68,4,4,83.15000153,296.9500122,0,17,1261,92833,4,33.86329651,-117.9716263,1261,11378,365,83
68,6,4,97.98999786,296.9500122,1,17,9341,60613,4,41.95449448,-87.65029144,9341,62260,365,76
68,4,4,89.08999634,296.9500122,0,17,2550,60123,4,42.03330612,-88.29245758,2550,11083,365,83
68,5,4,100.3700027,296.9500122,1,17,12045,17013,4,40.08877564,-75.2024765,12045,65174,365,76
68,3,4,99.36000061,293.9500122,0,17,2719,93550,4,34.5802269,-118.0599518,2719,44442,365,65
68,4,4,132.2799988,293.9500122,0,17,7924,11218,4,40.64059448,-73.97518921,7924,42783,365,83
68,3,4,14.69999981,293.9500122,0,17,3206,14120,4,43.02910233,-78.87342072,3206,64677,365,65
68,5,4,99.36000061,293.9500122,1,17,11945,96822,4,21.28050232,-157.6785278,11945,66219,365,76
68,2,4,29.10000038,290.9500122,0,17,3141,11758,4,40.67998123,-73.4734726,3141,44816,365,65
68,3,4,133.8399963,290.9500122,0,17,4596,98023,4,47.30304337,-122.3528137,4596,47002,365,65
68,3,4,29.10000038,290.9500122,0,17,3942,90003,4,33.98764038,-118.2705536,3942,10502,365,65
68,4,4,87.29000092,290.9500122,0,17,8065,90032,4,34.0816536,-118.1783524,8065,63843,365,83
68,3,4,87.29000092,290.9500122,0,17,6758,92707,4,33.66559982,-117.8830566,6758,62237,365,65
68,3,4,3.49000001,290.9500122,0,17,4842,94565,4,38.02914047,-121.8859177,4842,13907,365,65
68,2,4,106.5400009,287.9500122,0,17,581,7093,4,40.72789002,-74.01309967,581,63576,365,65
68,4,4,97.33000183,287.9500122,0,17,4563,75217,4,32.71303558,-96.69631958,4563,18448,365,83
68,5,4,138.2200012,287.9500122,1,17,9096,90007,4,33.99481583,-118.3429413,9096,17524,365,76
68,4,4,-14.39999962,287.9500122,0,17,9813,80011,4,39.74662018,-104.8164368,9813,19333,365,83
68,6,4,92.61000061,284.9500122,1,17,4612,19446,4,40.24931717,-75.25538635,4612,64150,365,76
68,6,4,-39.3199997,284.9500122,1,17,2492,8021,4,39.81664658,-74.98467255,2492,64920,365,76
68,4,4,96.37000275,283.4500122,0,17,1445,92115,4,32.75856018,-117.0881882,1445,16378,365,83
68,2,4,88.72000122,283.4500122,0,17,7327,32822,4,28.48579979,-81.30467224,7327,67331,365,65
68,3,4,136.0599976,283.4500122,0,17,8701,48098,4,42.5804596,-83.15601349,8701,67037,365,65
68,5,4,-311.7999878,283.4500122,1,17,7783,17331,4,39.79224014,-76.73596191,7783,63349,365,76
68,5,4,92.12000275,283.4500122,1,17,5621,23452,4,36.82411957,-76.12789154,5621,19309,365,76
68,2,4,72.52999878,278.9500122,0,17,5767,90046,4,34.09960938,-118.3507385,5767,49936,365,65
68,5,4,72.52999878,278.9500122,1,17,430,93257,4,36.05351639,-119.0251923,430,11749,365,76
68,2,4,103.7200012,272.9500122,0,17,5767,90046,4,34.09960938,-118.3507385,5767,49936,365,65
68,3,4,49.13000107,272.9500122,0,17,10132,85301,4,33.53858185,-112.1873779,10132,16767,365,65
68,5,4,92.26000214,272.9500122,1,17,7586,90638,4,33.9031601,-117.9898758,7586,61664,365,76
68,3,4,30.84000015,272.9500122,0,17,12350,60641,4,41.95346451,-87.73246002,12350,63512,365,65
68,2,4,-19.17000008,269.9599915,0,17,2256,95122,4,37.3288765,-121.8501511,2256,17726,365,65
68,6,4,9.770000458,263.9599915,1,17,6758,92707,4,33.66559982,-117.8830566,6758,12540,365,76
68,6,4,85.79000092,263.9599915,1,17,1045,11746,4,40.76157761,-73.97176361,1045,14100,365,76
68,4,4,126.6999969,263.9599915,0,17,5939,6082,4,41.99694061,-72.59446716,5939,16098,365,83
68,6,4,121.4199982,263.9599915,1,17,9371,83642,4,43.58177948,-116.3938828,9371,14660,365,76
68,4,4,-409.1300049,263.9599915,0,17,7492,93063,4,34.26791382,-118.6712112,7492,41718,365,83
68,6,4,29.04000092,263.9599915,1,17,11536,97701,4,44.07599258,-120.9686584,11536,64500,365,76
68,2,4,43.02000046,263.9599915,0,17,10129,19134,4,39.98654556,-75.1084671,10129,10586,365,65
68,2,4,-11.22000027,260.9599915,0,17,7905,78520,4,26.01622772,-97.55728912,7905,45291,365,65
68,5,4,86.12000275,260.9599915,1,17,8674,91706,4,34.06943131,-117.9799881,8674,15459,365,76
68,4,4,99.16000366,260.9599915,0,17,1902,44035,4,41.36125946,-82.11012268,1902,16093,365,83
68,5,4,73.0699997,260.9599915,1,17,2698,91766,4,34.28066635,-119.2400665,2698,10584,365,76
68,2,4,106.9899979,260.9599915,0,17,1408,60657,4,41.89517212,-87.73634338,1408,61596,365,65
68,5,4,81.68000031,260.9599915,1,17,10549,21206,4,39.13785553,-76.81587219,10549,68374,365,76
68,4,4,117.2799988,254.9600067,0,17,9172,91709,4,34.0086174,-117.7501831,9172,50588,365,83
68,3,4,66.29000092,254.9600067,0,17,3659,19104,4,39.95473099,-75.20536804,3659,42087,365,65
68,4,4,28.80999947,254.9600067,0,17,10827,93003,4,34.2395134,-119.1972198,10827,13528,365,83
68,6,4,28.80999947,254.9600067,1,17,9146,60187,4,41.88359833,-88.10980988,9146,18135,365,76
68,5,4,67.05000305,254.9600067,1,17,20,7093,4,40.7571907,-74.02506256,20,15199,365,76
68,5,4,114.7300034,254.9600067,1,17,8391,79109,4,35.18754196,-101.8676224,8391,68369,365,76
68,5,4,-184.6900024,251.9600067,1,17,7492,93063,4,34.26791382,-118.6712112,7492,46859,365,76
68,3,4,120.9400024,251.9600067,0,17,11510,92024,4,33.04647064,-117.2896729,11510,63992,365,65
68,5,4,-56.68999863,251.9600067,1,17,9500,63031,4,38.79660034,-90.34640503,9500,16969,365,76
68,6,4,4.980000019,248.9600067,1,17,10821,8753,4,40.04056168,-74.15887451,10821,18120,365,76
68,5,4,21.90999985,248.9600067,1,17,4727,96822,4,21.30562019,-157.8386993,4727,14544,365,76
68,2,4,44.81000137,248.9600067,0,17,10647,60622,4,41.89614868,-87.67932892,10647,13991,365,65
84,2,4,10.78999996,41.47999954,0,40,7141,95822,6,38.49541855,-121.479187,7141,906,886,65
84,5,4,7.079999924,26.21999931,1,41,6172,20744,6,38.74266434,-76.9917984,6172,5479,926,76
84,2,4,16.02000046,51.18000031,0,37,2741,90805,6,33.85414505,-118.191597,2741,51396,828,65
84,2,4,89.29000092,189.9799957,0,9,1180,48192,3,42.20660782,-83.1534729,1180,10116,191,83
84,2,4,-74.38999939,185.9799957,0,9,6875,7104,3,40.75481033,-74.1746521,6875,1756,191,83
84,5,4,-107.8700027,173.9799957,0,9,10864,11204,3,40.63687897,-73.94221497,10864,10014,191,83
84,2,4,65.51000214,167.9799957,0,9,242,96789,3,21.45325851,-158.0102234,242,1991,191,83
84,4,4,47.50999832,105.5800018,0,17,9002,10011,4,40.73928452,-73.99893189,9002,52533,365,83
84,4,4,52.18999863,104.3799973,0,17,9002,10011,4,40.73928452,-73.99893189,9002,52533,365,83
84,3,4,32.66999817,104.3799973,0,17,9145,11221,4,40.66544724,-73.94540405,9145,2332,365,83
84,2,4,34.65000153,99,0,24,7887,45140,5,39.27096558,-84.272995,7887,10276,502,83
84,2,4,25.47999954,98,0,24,2817,60426,5,40.13446808,-87.610672,2817,2911,502,83
84,4,4,-12.38000011,75.98000336,0,29,2013,55124,5,44.72552109,-93.20613098,2013,53568,627,83
84,4,4,22.39999962,80,0,24,2013,55124,5,44.72552109,-93.20613098,2013,53568,502,83
84,4,4,37.54999924,119.9800034,0,17,5920,85224,4,33.3060379,-111.8926315,5920,25688,365,83
84,5,4,36.25999832,111.5800018,0,17,5674,96706,4,21.33713913,-158.0259857,5674,48954,365,83
84,4,4,6.75,89.98999786,0,17,5920,85224,4,33.3060379,-111.8926315,5920,25688,365,83
84,4,4,-65.25,90,0,24,11012,54935,5,43.97969818,-88.53061676,11012,47743,502,83
84,5,4,22.20000076,47.22999954,0,40,6508,45011,6,39.32382965,-84.46369171,6508,45339,906,83
84,2,4,95.98999786,199.9799957,0,9,8995,17055,3,40.21145248,-77.0072937,8995,43521,191,65
84,4,4,-79.77999878,108.8399963,0,12,9507,93063,3,34.26791382,-118.6712112,9507,22468,249,83
84,6,4,95.02999878,197.9799957,1,9,11056,70570,3,30.61235046,-92.12638855,11056,29880,191,76
84,3,4,50.95000076,195.9799957,0,9,10558,96734,3,21.40107918,-157.7463837,10558,21197,191,65
84,2,4,-41.74000168,195.9799957,0,9,6707,23503,3,36.94200516,-76.24208069,6707,22261,191,65
84,4,4,89.16999817,181.9799957,0,9,4029,22193,3,37.16918945,-76.54801178,4029,24853,191,83
84,6,4,-304.4700012,173.9799957,1,9,2189,60126,3,39.75626755,-89.69435883,2189,23585,191,76
84,4,4,75.43000031,163.9799957,0,9,1865,48205,3,42.42877197,-82.98252869,1865,30963,191,83
84,4,4,25.80999947,82.45999908,0,12,9345,80013,3,39.49591446,-98.98998261,9345,24118,249,83
84,3,4,-34.79000092,47.99000168,0,13,9356,85033,3,33.4926796,-112.2088623,9356,42287,282,65
84,3,4,51.83000183,115.1800003,0,17,10558,96734,4,21.40107918,-157.7463837,10558,21197,365,65
84,3,4,8.550000191,113.9800034,0,17,5821,20783,4,38.98765183,-76.98097229,5821,21697,365,65
84,2,4,54.41999817,113.3799973,0,17,532,77479,4,29.54194069,-95.60385132,532,21691,365,65
84,4,4,22.89999962,99.58000183,0,17,8977,44035,4,41.36125946,-82.11012268,8977,23878,365,83
84,5,4,26.55999947,98.37999725,1,17,4117,27606,4,35.78998184,-78.61327362,4117,30214,365,76
84,2,4,9.840000153,98.37999725,0,17,3985,45601,4,39.33096314,-82.97971344,3985,29871,365,65
84,2,4,-157.4700012,89.98999786,0,17,6707,23503,4,36.94200516,-76.24208069,6707,22261,365,65
84,5,4,-166.6000061,98,1,24,3586,7305,5,40.70602036,-74.08685303,3586,20594,502,76
84,3,4,-15.39000034,98,0,24,9001,91304,5,38.6803894,-120.9727783,9001,29107,502,65
84,4,4,47.04000092,96,0,24,10678,79109,5,35.22186661,-101.8741608,10678,21698,502,83
84,4,4,-32.93000031,96,0,24,1664,49201,5,42.15800095,-84.4278183,1664,20918,502,83
84,5,4,-61.95999908,74.37999725,1,29,11882,92553,5,33.92366028,-117.2291946,11882,29959,627,76
84,2,4,-18.60000038,74.37999725,0,26,4808,60624,5,41.8728714,-87.71582031,4808,45126,572,65
84,2,4,21.12000084,88,0,24,10201,70119,5,29.9740696,-90.087883,10201,26871,502,65
84,2,4,24.35000038,69.58000183,0,29,2292,78586,5,26.140728,-97.66805267,2292,23751,627,65
84,3,4,16.18000031,67.98000336,0,29,11675,90024,5,34.04558563,-118.2479172,11675,22612,627,65
84,3,4,31.5,84,0,24,1144,11203,5,40.64674377,-73.94338989,1144,29862,502,65
84,6,4,-16.60000038,83,1,24,640,19720,5,39.28265762,-77.4777832,640,20755,502,76
84,3,4,35.68999863,83,0,24,8612,17331,5,39.80402374,-76.97429657,8612,30267,502,65
84,2,4,29.51000023,65.58000183,0,29,4402,96817,5,21.32156754,-157.8721771,4402,31211,627,65
84,3,4,22.38999939,63.97999954,0,37,3815,7003,6,40.79833603,-74.19944,3815,27007,825,65
84,4,4,25.90999985,95.98000336,0,37,10834,87105,6,35.06517029,-106.6699524,10834,46073,822,83
84,3,4,-0.50999999,39.18000031,0,36,3815,7003,6,40.79833603,-74.19944,3815,27007,810,65
84,6,4,11.8199997,36.38000107,1,36,640,19720,6,39.28265762,-77.4777832,640,20755,804,76
84,4,4,10.51000023,33.58000183,0,36,9345,80013,6,39.49591446,-98.98998261,9345,24118,810,83
84,2,4,35.3199997,76.77999878,0,37,532,77479,6,29.54194069,-95.60385132,532,21691,818,65
84,6,4,9,119.9800034,1,3,3554,90001,2,33.96017456,-118.2632217,3554,26510,44,76
84,4,4,66.62999725,195.9799957,0,9,10219,90630,3,35.57210541,-120.9117966,10219,43468,191,83
84,4,4,91.16999817,193.9799957,0,9,10219,90630,3,35.57210541,-120.9117966,10219,43468,191,83
84,6,4,-3.019999981,52.90000153,1,13,11730,70117,3,29.96774292,-90.03494263,11730,31000,273,76
84,4,4,54.45999908,173.9799957,0,9,4756,11229,3,40.60237885,-73.95497131,4756,22988,191,83
84,4,4,14.96000004,169.9799957,0,9,7229,12550,3,41.50205994,-74.01177216,7229,29993,191,83
84,4,4,14.93999958,165.9799957,0,9,7963,10040,3,40.85889053,-73.93106842,7963,28568,191,83
84,6,4,31.20000076,165.9799957,1,9,11730,70117,3,29.96774292,-90.03494263,11730,31000,191,76
84,4,4,6.639999866,165.9799957,0,9,4464,79109,3,35.18754196,-101.8676224,4464,20773,191,83
